# Missing entries are shown as -999 value.
Query,Refcode,ANG1,ANG2,ANG3,ANG4,R-factor,Study Temp.
2,RIPSIS,83.375,96.099,83.818,96.707,3.600,295
2,RITZOM,84.281,95.692,84.385,95.639,4.680,100
2,RITZOM,95.735,84.265,95.735,84.265,4.680,100
2,RIWFEI,102.583,118.171,102.583,118.118,4.800,295
2,RIYCAG,108.481,86.391,114.746,123.752,2.560,150
2,RIYCAG,109.338,86.284,116.156,125.177,2.560,150
2,RIYCEK,113.027,86.173,102.383,126.349,3.090,150
2,RIYCOU,94.422,84.587,85.471,95.562,2.010,150
2,RIZGUF,117.328,110.023,97.742,109.983,4.130,90
2,ROBWOW,96.578,86.219,84.639,92.395,2.070,105
2,ROBXIQ,118.687,115.545,81.927,111.212,3.920,180
2,RODKIF,94.691,110.507,119.103,100.005,4.160,295
2,RODKIF01,94.218,124.307,118.908,100.254,3.060,240
2,RODWEN,93.066,123.596,93.066,131.257,3.830,298
2,ROLSIV,86.605,94.023,85.426,94.100,4.630,150
2,ROLTIX,107.283,93.746,121.886,92.485,4.640,293
2,ROLTIX,125.579,94.494,122.986,93.889,4.640,293
2,ROQDOQ,108.882,116.889,105.420,108.525,3.500,295
2,RORBIJ,94.035,117.698,94.035,117.698,3.930,213
2,ROSJAM,92.043,86.438,92.043,90.201,2.060,100
2,ROSJEQ,90.148,92.227,85.013,92.599,4.210,100
2,RUDXUJ,93.353,87.560,93.942,85.174,4.400,295
2,RUDXUJ,93.955,84.846,93.577,87.610,4.400,295
2,RUGROA,107.412,91.906,107.412,112.984,4.800,213
2,RUMGUB,89.262,90.738,89.262,90.738,4.350,295
2,RUTTIJ,89.545,127.494,122.562,91.225,4.830,200
2,RUVYEN,114.210,121.533,77.505,110.402,2.720,298
2,RUWLEB,100.044,81.803,81.494,99.615,4.220,173
2,RUWLIF,81.569,81.465,98.339,100.748,4.070,173
2,RUXCIW,115.510,113.919,83.707,113.861,3.810,293
2,RUXCOC,114.578,114.223,84.901,114.424,4.910,293
2,SABLAL,114.721,110.688,112.016,110.397,4.680,291
2,SABSEW,112.934,116.226,90.179,112.764,3.970,298
2,SANJEX,114.074,105.980,108.060,106.313,4.800,295
2,SAPBIV,111.955,111.208,106.219,110.621,3.660,296
2,SAPBIV01,111.681,109.246,106.136,107.683,3.230,293
2,SAYZAU,91.307,95.053,91.307,82.164,3.410,298
2,SAZHAD,120.864,95.933,122.798,95.947,3.810,298
2,SEHROO,125.032,81.055,98.744,79.744,4.520,100
2,SEHTUU,118.141,104.036,103.330,98.608,2.800,295
2,SEKTIO,81.717,81.639,98.602,98.044,2.910,100
2,SENRUY,113.165,116.537,83.420,112.399,4.230,295
2,SEPBUL,114.144,112.166,93.870,111.409,3.990,295
2,SEPBUL,115.735,111.414,94.059,111.099,3.990,295
2,SEPCUM,115.408,114.443,96.787,106.241,2.640,295
2,SEPCUM,115.437,112.482,96.605,104.282,2.640,295
2,SEPCUM,115.615,113.945,97.557,109.341,2.640,295
2,SEQFIE,103.856,110.721,103.856,116.539,2.850,200
2,SEQFIE01,107.544,114.547,107.544,110.387,1.900,293
2,SESNEL,96.220,111.581,95.385,116.155,2.610,100
2,SEWBUU,116.929,106.907,95.925,117.394,2.670,100
2,SEWCAB,96.044,108.576,115.077,108.748,2.420,100
2,SEWVEX,111.481,85.537,89.774,130.254,5.000,100
2,SEWVIB,94.465,116.255,93.765,117.783,4.990,100
2,SIBYUX,120.292,95.243,94.755,122.227,4.540,295
2,SIBZAE,123.820,94.958,95.766,123.087,4.790,295
2,SIFVAF,117.704,111.651,107.522,113.290,2.700,120
2,SITTUN,121.775,101.643,121.775,99.211,3.170,200
2,SIWQEU,94.554,112.187,121.778,106.962,3.900,203
2,SIWQEU,97.939,113.468,123.329,101.530,3.900,203
2,SIWQUK,122.352,115.859,101.286,103.999,4.300,295
2,SIYHOA,119.296,110.580,96.308,103.363,4.560,296
2,SOBTAH,94.886,84.533,95.034,85.174,2.340,100
2,SOBTAH,95.151,84.318,95.707,84.263,2.340,100
2,SOGPAF,103.129,111.765,107.759,117.513,3.400,295
2,SOGPAF,113.366,123.100,105.010,99.912,3.400,295
2,SOHJUX,91.999,121.178,124.990,94.631,4.230,173
2,SOHKEI,122.209,122.209,94.235,94.235,3.750,173
2,SOMRET,114.856,107.117,108.808,109.531,3.690,150
2,SORRIA,120.622,109.741,93.253,117.793,3.800,295
2,SOTKUJ,122.939,100.984,107.500,119.801,3.010,100
2,SOWQOK,108.907,102.303,108.907,101.550,3.350,295
2,SOWXAD,110.081,109.198,116.667,100.707,2.570,190
2,SOWXAD,103.198,113.138,110.105,107.022,2.570,190
2,SOYFAQ,118.692,104.789,117.190,107.344,1.890,150
2,SOYFAQ,120.624,112.773,105.252,107.747,1.890,150
2,SOYHEW,82.090,84.143,98.990,95.778,4.120,123
2,SOYRIK,105.972,99.505,116.317,110.141,3.010,295
2,SOYWEI,96.265,114.440,95.915,118.488,3.700,295
2,SUGQIU,123.024,102.111,100.433,112.957,4.980,295
2,SUHNAK,93.944,126.837,126.132,91.605,4.930,219
2,SUJQAQ,104.020,112.627,104.020,128.031,2.860,90
2,SUVRIM,112.771,115.403,87.138,113.450,3.580,120
2,SUYBEU,94.529,125.411,94.529,116.913,2.980,296
2,SUYCIZ,118.841,112.310,110.938,112.732,4.330,90
2,SUYCIZ,119.221,110.524,111.853,114.790,4.330,90
2,SUYRAF,89.776,107.437,89.776,107.437,4.330,293
2,SUYREJ,90.799,105.900,90.799,105.900,4.920,293
2,SUZPAG,122.418,96.277,118.428,96.450,3.450,296
2,TABGOS,137.176,91.322,137.176,91.322,4.800,295
2,TAFVON,109.485,115.864,82.949,119.002,2.840,100
2,TAGCIQ,96.265,107.440,110.401,110.543,4.270,93
2,TAHDOY,79.464,113.948,118.589,111.233,4.140,100
2,TAKVEH,108.333,110.198,106.321,112.833,3.290,153
2,TANLAW,89.447,143.459,103.245,97.522,4.630,96
2,TANLAW,89.729,105.847,128.085,91.265,4.630,96
2,TANLEA,89.438,86.730,123.295,96.483,4.050,100
2,TANLIE,143.374,88.136,98.036,107.927,4.820,100
2,TANLIE,95.371,90.103,88.616,121.150,4.820,100
2,TANMAX,117.355,94.561,86.471,127.608,4.850,100
2,TANMEB,92.560,102.996,133.181,95.671,4.570,100
2,TANMEB,92.876,105.188,135.849,95.197,4.570,100
2,TANMIF,136.690,92.756,93.267,126.304,4.310,100
2,TAPGUM,96.415,122.366,96.415,114.739,2.560,150
2,TAPVEM,128.893,106.970,104.841,112.356,2.470,100
2,TAPVEM01,128.741,102.268,103.878,100.599,3.790,295
2,TAPVEM02,106.474,101.941,124.316,103.323,4.340,296
2,TARKAB,75.713,120.334,94.104,128.725,3.180,93
2,TARKAB,92.341,94.764,98.501,78.302,3.180,93
2,TARKIJ,119.304,116.210,114.282,123.569,3.380,93
2,TARKUV,80.761,95.703,91.430,94.329,3.960,93
2,TARKUV,96.207,95.213,95.614,80.587,3.960,93
2,TEJZOX,118.553,96.415,122.531,96.372,3.500,295
2,TEJZOX01,118.479,112.055,122.513,112.792,3.120,298
2,TELROU,112.955,105.717,93.087,121.430,2.290,100
2,TELSAH,108.317,109.575,92.259,102.788,4.860,100
2,TELSAH,138.218,101.356,105.065,108.149,4.860,100
2,TETHAC,123.477,108.608,76.640,101.713,4.310,293
2,TETQIS,114.367,112.023,115.731,107.482,3.000,295
2,TEVKAJ,107.982,104.352,106.476,122.225,3.540,296
2,TEWSAR,79.540,110.808,112.628,118.991,3.540,100
2,TEWSAR,80.059,106.718,113.056,109.249,3.540,100
2,TEXLEO,105.955,140.850,92.830,123.844,2.710,173
2,TEXLIS,103.639,103.277,92.225,92.113,4.010,173
2,TEXLOY,101.041,92.987,92.919,102.490,4.570,193
2,TIDKOI,101.786,120.146,116.788,100.867,3.700,150
2,TIFCAP,89.988,90.012,89.988,90.012,4.590,173
2,TIGXAL,118.499,111.368,110.474,97.816,3.270,180
2,TIJPOU,86.020,93.980,86.020,93.980,3.610,100
2,TIRWEX,112.933,112.393,112.933,114.434,2.870,243
2,TIRXAU,111.439,110.699,107.534,107.804,4.580,243
2,TIZLEV,109.859,98.050,110.797,114.577,2.650,298
2,TOKMIR,110.007,105.595,101.075,99.897,2.440,100
2,TOKRER,125.870,85.757,125.870,110.677,2.870,120
2,TOKTIZ,95.211,110.941,95.822,125.722,3.900,130
2,TOLCOC01,107.460,116.758,107.460,109.639,2.030,150
2,TONBIK,112.415,106.232,113.690,107.285,3.530,153
2,TOPFIO,91.873,124.549,114.581,99.218,3.090,100
2,TORYII,116.359,107.897,78.124,122.203,3.800,295
2,TOTGOY,117.475,111.773,87.579,113.085,3.250,295
2,TOZJIB,98.242,122.521,99.305,107.259,3.700,173
2,TPORCP,90.008,90.008,90.008,90.008,4.900,295
2,TPORCP11,90.011,90.011,90.011,90.011,3.400,100
2,TPORCP12,90.009,90.009,90.009,90.009,4.030,293
2,TSALCP01,96.796,122.541,96.796,123.820,4.800,295
2,TSALCP02,97.036,122.047,97.036,123.739,2.700,295
2,TUFGEH,107.568,106.429,106.684,104.117,2.890,100
2,TUMFOY,111.959,107.138,80.375,106.288,4.550,188
2,TUMYUV,90.266,137.217,123.491,91.830,3.700,210
2,TUNCOU,120.298,80.062,120.298,104.715,5.000,295
2,TURKAT,106.118,105.246,106.118,98.704,3.120,293
2,TUSQAB,113.417,107.765,112.716,107.940,3.040,150
2,TUSQAB01,102.460,108.271,102.460,112.401,3.160,150
2,TUSQAB02,113.266,106.565,111.902,109.400,3.210,293
2,TUTQUV,113.683,114.259,93.930,109.571,3.150,153
2,TUTQUV,115.727,114.138,93.713,108.925,3.150,153
2,TUTVIP,117.282,104.811,108.082,110.934,4.280,200
2,TUTVUB,116.147,107.293,114.899,109.236,3.530,190
2,TUXZUI,104.002,118.710,104.002,110.970,4.780,296
2,TUYYOC,105.100,103.490,105.427,107.677,2.990,100
2,UBEQOJ,119.606,94.098,121.437,110.103,4.520,173
2,UBETEC,84.647,123.266,84.777,122.930,2.620,100
2,UBEWOP,118.550,101.578,114.622,99.857,3.720,173
2,UBOMIK,116.012,109.238,80.679,117.201,2.250,100
2,UCOSOV,109.274,115.274,114.273,108.354,3.460,200
2,UCOTAI,98.581,124.907,98.581,101.507,3.440,294
2,UCUPOX,120.228,118.828,91.719,108.345,3.760,296
2,UCUPOX,121.695,121.084,91.468,111.250,3.760,296
2,UCUPUD,120.122,118.984,91.724,109.376,4.340,296
2,UCUPUD,120.549,122.253,91.943,112.218,4.340,296
2,UCUQAK,113.170,111.584,80.855,117.087,3.980,296
2,UCUQAK,120.243,108.992,80.928,115.471,3.980,296
2,UDUROC,115.183,103.134,105.609,103.868,2.870,100
2,UFEZIR,115.437,114.545,80.674,118.897,3.620,185
2,UFEZOX,113.878,117.931,80.137,118.638,3.040,185
2,UFOXAQ,111.606,130.436,111.606,103.947,3.510,150
2,UGIMAA,111.653,105.143,104.532,110.683,3.780,293
2,UHAPUP,111.816,117.030,83.295,113.304,3.460,173
2,UJAMEZ,81.544,95.532,101.183,82.027,2.440,100
2,UJOTUJ,98.123,84.835,98.123,79.054,4.350,150
2,UJUSOI,126.755,108.601,99.868,110.906,4.610,200
2,UKUKAN,80.630,99.503,99.503,80.630,3.790,293
2,UNOSOG,115.949,105.459,102.842,114.036,4.020,293
2,UNUSUT,114.672,107.070,107.742,112.089,3.190,100
2,UPELAD,82.149,81.421,94.807,101.641,3.550,173
2,UPELEH,81.998,83.062,94.034,102.163,4.000,173
2,UQESIT,90.139,89.861,90.139,89.861,4.240,293
2,USECEB,92.953,106.525,92.953,102.472,4.090,293
2,USECEB01,93.000,106.478,93.000,102.952,3.030,133
2,USITOH,90.303,89.697,90.303,89.697,3.970,130
2,USITOH,89.844,90.113,89.989,90.010,3.970,130
2,USITOH,89.910,90.015,89.989,90.007,3.970,130
2,UTOLUM,106.474,110.389,108.653,116.571,4.710,100
2,UVULIH,86.567,94.936,84.008,94.869,3.150,180
2,UWISUP,111.673,118.457,88.664,117.834,2.160,198
2,UWITAW,112.516,105.141,89.349,112.715,2.560,198
2,UWITEA,111.649,115.676,89.745,120.172,2.340,198
2,UXIZEI,121.838,96.312,95.837,124.197,4.880,200
2,UXIZOS,122.820,95.188,93.224,123.423,3.230,200
2,UZEYEE,81.366,92.552,94.633,93.625,3.940,100
2,VACNAO,109.716,119.465,109.716,110.603,4.100,295
2,VAGTIG,112.084,110.269,113.991,109.543,2.700,295
2,VAGTIG01,112.230,109.526,113.902,110.359,2.840,296
2,VAMFIA,113.344,108.329,104.636,110.991,4.340,293
2,VAMYOX,89.464,90.536,89.464,90.536,4.600,203
2,VAMYOX10,89.464,90.536,89.464,90.536,4.600,203
2,VATTES,112.256,113.565,97.889,112.080,2.820,100
2,VATTIW,106.272,113.099,103.024,117.080,4.080,100
2,VAVNAK,115.621,111.040,102.201,109.239,3.700,98
2,VAWHEJ,96.074,115.446,96.074,112.110,2.630,90
2,VAWJEL,117.073,97.388,117.725,96.784,4.780,90
2,VAWJEL,120.114,97.663,113.749,97.668,4.780,90
2,VEBJIX,109.839,98.004,114.052,111.078,3.040,200
2,VEBJOD,112.649,111.926,113.479,113.178,3.030,200
2,VEBKAQ,111.986,115.416,115.228,102.790,4.220,123
2,VEDXOS,113.589,94.269,82.201,132.813,3.620,119
2,VEJSAH,98.348,84.129,83.841,97.819,3.310,173
2,VEMYOE,121.383,98.990,98.993,112.094,3.290,100
2,VEXLIU,85.168,94.184,85.943,94.738,3.670,297
2,VIQDOR,113.001,112.783,109.047,104.276,3.830,296
2,VIQDOR,113.916,112.007,109.113,104.635,3.830,296
2,VIQFEJ,116.399,104.352,113.953,101.343,3.240,295
2,VITVAY,117.405,105.169,106.009,107.537,2.630,133
2,VOFFAY,93.668,86.267,93.668,88.502,4.220,173
2,VOHDUR,123.698,104.922,117.942,105.406,3.900,295
2,VOKFAC,87.477,101.808,87.477,83.405,4.100,295
2,VOKLOZ,84.652,102.904,126.349,130.315,2.920,100
2,VOMJIQ,113.346,106.707,99.529,116.314,3.740,203
2,VOMVID,113.520,113.896,88.014,111.405,3.470,198
2,VOPTAW,94.228,130.912,94.228,131.247,3.870,100
2,VOXMIG,82.935,113.957,109.822,115.200,4.220,296
2,VUWPUY,118.000,82.948,107.026,111.306,4.700,295
2,VUWZIW01,102.559,107.173,102.559,113.436,2.910,293
2,VUXHIF,110.908,112.769,81.291,118.056,2.800,295
2,VUXQOW,118.305,111.974,118.193,121.527,2.390,93
2,WAGLIC,114.183,107.669,105.362,109.095,3.130,273
2,WAJCUF01,119.321,50.622,51.361,137.522,3.600,293
2,WAKJAV,102.441,100.668,108.765,106.718,2.810,173
2,WAKJOJ,114.474,107.979,109.398,106.647,3.130,173
2,WAPPIP,119.807,116.215,105.306,108.177,4.270,173
2,WASJEF,114.309,101.508,105.418,113.138,4.100,295
2,WAYKUE,118.372,96.409,118.191,96.569,3.540,173
2,WAYLEP,124.484,110.587,121.403,110.587,3.520,173
2,WEFSIK,118.531,105.130,97.340,111.132,3.800,180
2,WELMIJ,117.917,106.923,113.044,105.310,4.800,295
2,WEQFON01,107.362,112.247,110.186,111.820,3.820,15
2,WEQFON02,110.398,112.198,107.868,111.694,3.130,100
2,WERZOL,106.179,100.443,114.322,115.578,2.380,150
2,WESGEH01,111.669,113.681,79.344,117.510,3.780,190
2,WETGIM,117.012,115.956,91.541,113.269,4.150,294
2,WEXVED,99.204,96.418,83.775,81.028,4.430,173
2,WEXVIH,97.676,95.274,85.138,82.850,4.860,173
2,WEXXAA,98.084,115.598,98.084,117.789,4.090,223
2,WIGMAA,98.392,97.449,115.614,101.575,4.300,295
2,WIPMAJ,121.369,92.239,134.419,94.247,3.700,295
2,WISSEZ,107.084,112.478,107.896,112.437,3.520,153
2,WOFREP,109.072,112.631,118.605,103.525,3.300,120
2,WOGYOI,114.550,112.197,79.551,113.062,4.340,191
2,WOHVOE,81.803,128.147,81.656,121.861,3.700,188
2,WOHWEV,127.167,80.643,126.857,81.028,4.040,188
2,WOJNUE,95.028,128.232,96.235,114.340,3.680,295
2,WOSZOT,90.109,90.004,90.164,89.787,4.100,153
2,WUBPOA,93.695,86.515,86.512,95.959,1.940,100
2,WUCHOT,137.362,125.627,111.921,73.386,2.460,120
2,WUDYOL,89.601,90.167,89.715,90.449,3.970,150
2,WUFRUM,93.710,86.444,93.710,86.365,2.750,296
2,WUGTUN,117.791,105.015,105.005,106.648,3.680,200
2,WURTEJ,121.564,111.555,78.282,105.953,3.490,200
2,WUTYAL,108.955,129.220,108.955,80.793,4.840,293
2,WUXQIP,115.786,106.249,103.176,103.191,3.830,293
2,XABHUF,122.348,94.237,105.382,112.120,3.200,120
2,XAFJET,90.103,89.984,90.242,89.672,5.000,153
2,XAGCOZ,90.100,89.900,90.100,89.900,3.430,173
2,XALLAY,92.020,108.961,91.595,108.386,2.840,293
2,XAMWAL,98.773,116.002,108.971,107.024,3.820,193
2,XANMUU,115.712,108.711,106.901,113.909,3.670,295
2,XANPEI,126.849,117.822,119.214,113.856,4.780,293
2,XANRAG,99.389,81.458,81.964,97.248,4.440,203
2,XATVIY,96.219,125.435,96.219,113.620,4.250,110
2,XEBWUZ,117.944,108.911,81.000,104.777,2.790,188
2,XECVIM,112.729,115.943,108.318,111.097,4.920,293
2,XEHSEL,93.751,84.924,84.733,96.344,4.970,150
2,XEHSOV,98.004,84.162,83.641,94.233,3.630,100
2,XERGAD,109.772,109.772,109.169,109.169,3.070,243
2,XESZIF,114.531,109.084,102.208,110.255,3.860,150
2,XETHEM,93.450,122.842,93.450,112.302,4.240,150
2,XEZWOQ,115.053,95.413,93.499,107.692,4.760,100
2,XEZWUW,110.341,94.976,94.021,109.490,2.740,100
2,XEZWUW,111.668,94.698,94.112,107.212,2.740,100
2,XIFMAD,120.741,111.806,81.889,115.698,3.550,150
2,XIFMUX,116.877,116.948,82.037,112.882,4.100,150
2,XIFNAE,118.214,113.148,82.373,115.345,4.590,150
2,XIFNEI,115.242,114.810,81.732,114.176,4.470,150
2,XILLOV02,115.713,111.532,82.992,113.244,2.160,173
2,XIMRIV,110.289,120.796,97.201,103.916,4.110,150
2,XIPQAO,113.971,115.177,91.389,109.327,3.380,298
2,XIRTOI,112.095,108.789,102.565,114.885,3.600,295
2,XIWKIX,117.942,108.261,110.603,111.080,3.800,296
2,XIWPOK,107.445,118.407,107.445,110.306,4.210,293
2,XIWVUV,111.679,117.993,80.158,112.840,4.170,173
2,XIWWEG,110.138,105.775,104.144,105.148,3.080,296
2,XIWWEG01,116.486,103.935,116.486,109.032,3.260,100
2,XIWWOQ,112.921,105.998,112.913,114.030,4.500,296
2,XIZVEK,118.961,109.287,110.853,108.980,3.450,100
2,XOJVIE,86.180,92.457,85.862,95.432,4.450,100
2,XONCEJ,92.734,121.321,120.224,92.974,4.190,120
2,XONCUZ,109.997,94.602,98.186,105.012,3.860,120
2,XORREC,114.812,80.969,114.812,112.023,3.950,298
2,XOTTEG,85.903,94.471,86.391,94.473,3.060,125
2,XUBJUZ,66.000,134.829,65.974,134.584,3.960,142
2,XUBKOV,112.964,106.706,93.207,117.357,3.550,193
2,XUBKOV01,112.981,117.326,93.154,106.714,2.430,150
2,XUGXIH,113.439,105.399,111.229,106.912,3.220,293
2,XUGXON,111.712,105.645,111.849,116.744,3.670,293
2,XUGXON,116.380,103.508,113.437,112.604,3.670,293
2,XUKHIW,102.264,98.488,86.014,73.632,4.200,100
2,XULPEB,116.162,110.842,79.459,117.360,3.850,100
2,XUPRAB,117.246,105.894,98.851,115.548,3.610,98
2,XUPREF,94.221,134.934,120.384,92.716,3.780,96
2,XURPEG,114.238,105.976,110.607,107.065,3.840,293
2,XUTDAT,127.680,117.194,120.635,85.628,2.860,100
2,XUTFUO,116.348,108.710,91.424,117.636,2.840,173
2,XUWTUE,113.465,112.677,109.538,109.831,4.160,295
2,XUZNAJ,100.006,93.472,84.425,82.114,4.560,173
2,YACHAO,112.547,107.776,94.084,112.531,4.500,293
2,YADPAW,119.260,100.489,107.370,100.660,3.500,173
2,YAFPIG,118.308,111.175,129.970,111.175,3.240,291
2,YAFTUV,119.844,107.266,106.569,108.888,3.030,150
2,YAKZES,116.618,105.973,114.287,106.346,4.110,150
2,YALHUP,90.993,133.416,140.074,92.689,4.330,120
2,YAMQEJ,104.626,104.626,112.990,112.990,3.560,293
2,YANWOZ,123.507,79.749,123.355,79.767,4.100,295
2,YAPFIE,112.561,112.133,96.192,107.019,4.500,295
2,YARSIT02,93.630,134.086,93.630,122.961,2.920,295
2,YARYUN,107.847,105.660,105.468,103.656,3.040,100
2,YARYUN01,108.872,104.502,116.217,102.088,2.810,100
2,YARZEY,107.410,114.443,98.613,117.109,3.020,100
2,YARZIC,103.688,113.368,99.281,115.938,2.970,100
2,YASBAX,106.344,116.204,104.307,110.165,4.520,100
2,YASBEB,110.975,107.840,117.267,107.027,2.820,100
2,YAXZAY,114.389,106.343,114.389,99.210,3.400,295
2,YAXZEC,108.050,110.102,108.378,109.196,4.200,295
2,YAXZEC,113.244,107.839,108.623,116.546,4.200,295
2,YAXZEC,114.896,110.727,107.092,114.529,4.200,295
2,YECSEF,84.415,130.675,85.223,111.703,4.900,150
2,YECSEF,84.792,112.038,83.903,129.981,4.900,150
2,YEGJEA,96.709,83.622,83.251,96.416,4.140,120
2,YEGJEA,95.298,83.844,83.965,96.881,4.140,120
2,YEQZID,97.713,119.511,119.447,96.364,4.990,295
2,YEQZID01,97.713,119.497,119.475,96.364,4.990,295
2,YEXYOR,83.262,119.580,117.521,83.481,3.500,100
2,YEXZAE,124.493,82.043,82.698,119.004,3.280,100
2,YIKVUM,102.937,99.836,82.802,102.180,4.330,150
2,YINBON,116.436,113.697,115.282,111.171,4.560,173
2,YINBUT,118.248,116.439,109.267,107.408,4.780,173
2,YINCAA,113.886,119.124,84.643,112.572,4.460,173
2,YINCEE,113.285,112.831,93.235,113.564,4.010,173
2,YINCII,117.378,117.086,91.214,110.917,4.500,173
2,YIPHIP,83.973,132.091,83.973,119.762,3.720,100
2,YITVUT,109.096,112.635,110.466,113.616,3.100,293
2,YIVRIG,88.459,93.158,84.863,93.604,4.450,293
2,YIXPEA10,86.736,93.679,87.074,93.130,3.900,295
2,YOCYAR,114.260,103.708,116.070,103.313,4.290,293
2,YOFVAQ,110.691,109.661,110.885,112.955,3.680,293
2,YOPMOG,119.303,111.170,98.445,108.177,4.870,223
2,YOPNUN,122.853,110.515,97.564,102.588,4.300,223
2,YOPPAV,117.330,116.912,94.344,110.438,3.470,223
2,YOPPAV,118.960,110.035,96.245,110.591,3.470,223
2,YOPROK,97.266,110.825,97.266,123.173,3.460,295
2,YOQNAW,106.021,112.308,110.786,107.318,4.070,296
2,YORWEH,107.689,103.258,123.416,105.446,4.300,295
2,YOWZER,117.813,104.321,117.813,108.867,2.930,123
2,YUCYIF,126.509,96.540,115.806,96.301,4.390,298
2,YUDGUA,115.409,103.681,114.544,107.963,3.390,150
2,YUDGUA,117.370,106.738,113.779,108.587,3.390,150
2,YUFWON,98.871,131.087,98.871,88.152,3.410,100
2,YULPAY,107.880,116.356,89.838,115.265,4.900,100
2,YULPOM,113.393,109.621,89.104,111.742,3.560,100
2,YULPOM,119.104,113.496,89.377,108.367,3.560,100
2,YUYXEW,122.767,94.615,96.132,119.756,4.780,90
2,YUYXIA,95.157,122.470,124.391,95.869,3.650,190
2,YUYXUM,95.754,120.813,120.242,94.634,4.340,190
2,ZABVIK,96.312,86.190,82.377,95.208,3.480,130
2,ZAPPUE,79.310,100.183,95.090,93.066,2.910,93
2,ZATPES,125.656,84.081,114.768,116.904,3.790,100
2,ZATPES,126.190,84.053,114.834,117.169,3.790,100
2,ZATPES,129.250,128.885,103.190,95.160,3.790,100
2,ZATPES,130.216,128.406,103.392,94.462,3.790,100
2,ZAWFEI,90.473,90.167,90.614,90.835,4.740,295
2,ZAYGAH,107.296,115.751,103.887,115.512,3.000,193
2,ZEKGED,88.803,98.411,84.026,98.130,3.460,150
2,ZETDAF,95.087,120.247,94.136,138.061,3.470,233
2,ZEZWIN,99.146,114.501,120.290,95.908,2.660,160
2,ZEZWOT,95.727,121.184,114.037,98.471,3.950,28
2,ZEZWOT01,95.773,120.599,114.082,99.112,3.090,100
2,ZEZWOT02,95.819,120.150,114.462,99.293,4.230,240
2,ZIDMAC,118.262,109.560,118.262,123.760,4.870,100
2,ZIDMAC,117.791,110.909,112.178,102.296,4.870,100
2,ZIKZEA,93.314,83.834,92.666,91.465,4.650,140
2,ZIMQAN,82.967,102.066,81.269,101.277,3.900,226
2,ZIMQER,81.110,143.134,80.969,141.231,4.800,184
2,ZIMQER,81.252,140.898,81.173,141.063,4.800,184
2,ZIMQIV,115.409,81.457,115.389,81.294,3.800,295
2,ZIMQOB,80.577,130.605,80.869,125.825,4.700,295
2,ZIMQUH,100.697,124.298,81.617,114.144,3.600,295
2,ZINGOU,99.720,93.434,115.564,94.559,4.490,173
2,ZIQVUT,113.461,105.203,105.203,113.461,2.510,120
2,ZISLEV,98.558,110.288,98.354,111.619,3.480,130
2,ZISLEV01,98.510,110.380,98.378,111.699,4.110,130
2,ZIVWAE,85.875,95.092,86.515,95.265,4.260,150
2,ZIVWAE,86.099,94.755,85.960,94.708,4.260,150
2,ZIWJEX,117.494,102.423,115.731,111.830,3.130,150
2,ZOCVAR,112.887,81.529,115.303,81.918,2.360,273
2,ZOCVEV,81.793,132.116,81.793,110.289,4.570,150
2,ZOCVOF,117.858,118.518,124.252,134.649,3.890,296
2,ZOHMOA,107.786,115.048,107.786,110.453,2.390,150
2,ZOJPUJ01,97.016,107.569,97.501,106.162,4.950,100
2,ZOKYAZ,111.230,108.628,108.941,109.666,3.000,295
2,ZOVTAH,95.090,84.082,83.681,96.401,4.990,100
2,ZOVTAH,96.501,83.791,83.723,95.303,4.990,100
2,ZOZGAW,96.763,121.109,96.763,120.812,3.340,295
2,ZZZBLD01,120.941,96.174,118.148,96.179,3.510,296
2,ZZZVBA01,95.435,116.914,95.435,116.914,2.480,153
2,ZZZVBA02,95.461,116.899,95.461,116.899,2.720,293
2,ZZZWQS01,113.713,104.916,104.916,113.713,4.950,200
