# Missing entries are shown as -999 value.
Query,Refcode,ANG1,ANG2,ANG3,ANG4,R-factor,Study Temp.
1,VESNUC,90.050,91.924,89.363,88.450,4.400,295
1,VETGAC,88.172,92.183,92.308,88.208,4.700,295
1,VEZTIF,86.250,88.366,93.329,95.405,3.670,100
1,VEZTIF,86.762,88.667,92.104,91.734,3.670,100
1,VIBQON,92.456,89.925,92.439,85.711,2.550,293
1,VIPVIZ,86.568,91.431,85.732,95.939,3.100,193
1,VIQLAJ,88.502,89.185,88.694,93.720,2.410,100
1,VOCFUO,95.601,84.812,84.161,95.050,2.100,173
1,VOFHUW,81.422,88.086,91.197,101.679,4.150,130
1,VOFJAE,99.453,90.769,84.427,90.351,1.500,123
1,VOJHEH,89.049,90.485,91.662,88.794,3.130,295
1,VOMDAC,89.297,92.980,91.871,85.790,3.400,295
1,VOMJOX,96.468,97.185,85.328,82.689,4.420,173
1,VOPSAV,87.449,87.671,92.295,92.516,3.640,173
1,VOPSAV,88.939,86.188,92.007,92.738,3.640,173
1,VOQHOY,95.022,82.128,95.637,87.627,2.710,293
1,VUCQEQ,87.328,80.087,98.805,93.762,2.770,293
1,VUFNIU,89.921,89.662,89.184,91.264,2.210,100
1,VUFNIU,91.914,89.976,91.544,86.455,2.210,100
1,VUJFIR,97.196,114.910,61.160,87.162,2.890,90
1,VUSYUD,85.956,102.422,85.520,86.711,3.800,295
1,VUSYUD,85.598,107.126,82.621,84.280,3.800,295
1,VUWQUA,87.586,91.090,89.669,91.616,4.580,293
1,WADYOP,89.449,96.578,97.020,78.982,2.460,295
1,WANZOA,91.097,91.317,89.967,87.619,4.200,295
1,WATMAH,80.238,90.904,95.699,93.122,4.520,150
1,WATMEL,80.055,92.648,93.919,93.423,2.720,150
1,WAVCOM,90.632,86.548,93.669,89.349,3.290,110
1,WAVCUS,92.672,88.357,89.832,88.987,3.060,120
1,WAVDAZ,89.643,90.198,91.116,89.492,2.710,120
1,WAWBIG,92.869,80.338,97.108,90.312,4.560,293
1,WAXTOE,90.628,95.079,94.476,83.832,2.700,295
1,WAXTUK,84.304,94.323,94.589,90.055,3.900,295
1,WAYMAK,86.774,92.159,86.901,94.090,3.810,295
1,WAYNAL,98.179,83.138,91.179,87.481,4.120,295
1,WEFQAA,88.808,90.852,89.906,90.529,2.270,150
1,WEKCUL,98.045,78.628,98.715,84.620,3.570,173
1,WEKCUL,98.542,78.358,99.351,83.741,3.570,173
1,WENBAU,89.173,99.036,90.032,82.620,4.070,100
1,WENBAU,87.461,98.170,92.553,82.213,4.070,100
1,WENKOP,92.740,87.716,90.188,89.172,3.330,295
1,WENLAC,94.507,86.452,88.433,90.017,3.400,295
1,WENLAC,92.028,85.839,92.627,89.253,3.400,295
1,WENPAH,87.260,92.736,87.044,92.917,3.720,125
1,WENPIP,88.012,92.741,85.939,93.226,4.860,113
1,WETJIP,83.053,96.391,100.633,84.264,4.700,213
1,WEZXIK,98.795,81.219,88.650,91.378,3.240,150
1,WIDDAP,93.120,85.244,95.457,86.457,3.420,150
1,WIJWOD,87.191,95.866,87.425,89.488,4.070,100
1,WIKTOA,98.420,97.463,82.489,81.115,4.040,120
1,WIVVAY,89.319,90.681,90.681,89.319,4.300,253
1,WIVVEC,85.487,99.165,90.796,84.810,4.500,233
1,WIXJIX,89.231,92.048,89.849,88.848,2.230,193
1,WIXJIX,89.641,92.459,90.737,87.129,2.230,193
1,WOHKIN,97.148,89.259,104.643,69.032,2.950,203
1,WULSUT,90.632,89.277,89.719,90.253,2.520,100
1,WUPREE,87.840,91.588,90.973,90.020,4.570,150
1,XAFBOV,82.418,94.306,89.305,93.750,3.030,295
1,XAJFEV,86.063,86.735,96.468,90.905,3.230,100
1,XALXUG,98.523,86.378,87.389,87.717,4.190,100
1,XAMTIQ,105.623,103.861,82.115,82.043,2.640,173
1,XAWQUH,88.170,93.694,82.110,95.439,4.500,295
1,XAXNIU,89.792,92.499,98.306,79.686,3.660,293
1,XAXNOA,91.420,98.532,88.027,82.775,3.310,293
1,XAXPAO,91.871,91.097,81.516,95.640,2.960,293
1,XEDRUU,87.796,94.141,95.706,83.204,2.930,159
1,XEKGAV,89.341,89.705,90.931,91.432,4.170,295
1,XEKGAV,89.404,89.528,90.748,91.532,4.170,295
1,XERNUG,84.189,84.022,96.646,95.209,2.170,100
1,XERPOC,95.071,84.775,84.684,95.952,3.570,100
1,XERPOC,96.100,83.751,83.771,96.275,3.570,100
1,XESLAJ,85.876,92.463,87.703,94.130,2.700,173
1,XESVIC,97.117,90.644,90.422,81.971,3.910,150
1,XIPSUK,102.196,128.264,97.543,120.582,3.500,294
1,XIQPET,87.558,83.372,100.617,88.440,3.180,173
1,XIQRIA,87.543,94.192,95.472,84.043,2.670,100
1,XIRKOB,86.106,86.323,93.301,94.347,3.320,100
1,XIRKUH,88.371,86.466,93.299,91.795,1.780,100
1,XIXKEW,81.578,89.019,92.803,96.631,3.530,293
1,XIXKEW,96.221,93.447,88.734,81.626,3.530,293
1,XOBKAB,98.450,94.950,84.046,82.617,4.550,130
1,XOCCID,81.251,96.294,95.325,87.122,2.210,100
1,XOCCID,89.276,95.522,95.945,79.398,2.210,100
1,XOCCUP,85.020,94.225,96.586,84.128,2.420,100
1,XOCCUP,83.858,94.676,94.662,90.331,2.420,100
1,XOFBIE,90.128,90.196,93.791,85.310,4.880,150
1,XOMPOF,83.513,96.280,95.972,84.179,3.630,120
1,XOSVAE,97.853,96.539,92.333,74.211,4.180,100
1,XOXFEW,89.387,92.588,90.044,88.038,4.010,143
1,XOXFEW,89.440,91.714,90.433,88.460,4.010,143
1,XUJWEF,87.161,82.828,94.091,96.046,4.000,193
1,XUJWEF,88.127,83.278,95.732,92.852,4.000,193
1,XUJWIJ,88.156,84.053,94.996,93.161,2.060,193
1,XUJWOP,92.168,84.623,93.855,90.083,2.470,193
1,XUJXAC,90.578,85.940,93.742,89.692,4.240,193
1,XUJXAC,91.531,84.858,93.832,89.745,4.240,193
1,XUJXAC,91.277,85.151,94.147,89.504,4.240,193
1,XUJXAC,92.530,84.410,90.563,92.523,4.240,193
1,XUJXEG,84.613,81.468,100.871,93.152,2.270,173
1,XUJXEG,84.756,84.471,97.460,93.092,2.270,173
1,XUMGUI,87.461,87.723,90.111,94.763,3.540,173
1,XUTDIZ,101.124,94.755,84.851,83.108,4.150,293
1,XUTDOF,101.323,95.130,84.799,83.027,3.710,293
1,YABTOK,93.805,90.409,89.904,93.850,4.100,173
1,YAJZOA,86.130,93.339,89.797,91.953,4.360,100
1,YATRAO,92.783,88.785,90.069,88.354,2.750,173
1,YATRAO,93.226,88.579,90.275,88.183,2.750,173
1,YAVHAG,91.504,89.372,91.058,88.065,2.710,100
1,YEBVIL,86.416,86.416,93.584,93.584,4.440,230
1,YECWUA,92.082,91.162,88.348,88.427,4.890,150
1,YECWUA,93.081,92.042,88.196,86.792,4.890,150
1,YEHQAE,86.948,96.574,84.774,92.164,4.130,173
1,YEHQAE,82.815,94.652,88.524,93.328,4.130,173
1,YESXAW,88.714,90.427,88.818,92.036,4.100,100
1,YESXAW,92.204,89.307,91.266,87.232,4.100,100
1,YETJIQ,94.673,89.988,86.800,88.332,4.760,295
1,YIBKAW,91.247,81.834,93.547,93.385,1.940,150
1,YIBKIE,87.525,93.115,89.666,90.147,2.360,150
1,YIQPIY,92.714,88.424,93.623,85.260,2.600,150
1,YIQPIY01,88.099,88.536,90.159,93.238,3.680,293
1,YIQPIY01,90.565,88.157,91.736,89.628,3.680,293
1,YIQPIY02,92.663,88.489,93.544,85.332,3.760,100
1,YIQQUK,89.407,90.511,91.372,88.691,3.080,296
1,YIQRAR,90.082,90.064,91.402,88.488,2.940,296
1,YIQRIZ,88.733,90.679,89.587,90.877,3.530,295
1,YIQRIZ01,89.417,90.266,90.843,89.519,4.210,296
1,YIVQOJ,87.044,93.697,92.711,86.564,4.940,293
1,YIZXAI,92.718,94.585,92.750,82.449,2.990,90
1,YOCRIR,55.837,99.999,96.585,107.607,2.700,200
1,YOCRIR,56.036,100.922,97.436,105.669,2.700,200
1,YOQTAA,93.399,78.526,97.385,90.383,2.820,103
1,YULSUV,79.724,98.514,88.260,93.421,3.620,203
1,YUMWOS,93.581,85.524,93.581,87.020,1.700,295
1,YUTTOW,90.090,90.338,89.458,90.375,3.500,223
1,YUWFIF,74.378,102.741,87.522,95.375,4.700,295
1,YUXZIA,89.393,84.920,92.694,93.688,3.590,295
1,ZAFFOE,91.186,86.267,93.646,89.164,2.800,100
1,ZAVYIE,93.084,87.285,88.540,91.400,3.280,173
1,ZAYYIH,89.668,95.120,80.837,94.439,2.800,295
1,ZEGWIR,91.263,87.352,91.953,89.849,3.900,163
1,ZELGEE,90.931,91.518,88.621,88.921,2.520,293
1,ZISPAS,86.775,92.595,87.969,93.846,3.200,295
1,ZISPAS,87.913,91.290,86.177,95.485,3.200,295
1,ZIXDOC,88.507,92.780,87.625,91.117,3.050,150
1,ZIXDUI,88.618,90.186,90.970,89.978,2.000,120
1,ZOCDIE,78.823,90.272,95.578,95.315,4.860,295
1,ZOCDIE,79.761,93.261,92.579,94.398,4.860,295
1,ZOCDIE,80.143,91.038,92.559,96.122,4.860,295
1,ZOCDIE,81.211,90.919,93.240,94.779,4.860,295
1,ZOCDOK,91.234,80.130,93.710,94.869,3.530,295
1,ZOCDOK,91.445,80.002,93.796,94.701,3.530,295
1,ZOGGOR,86.464,84.418,102.779,89.626,4.290,295
1,ZOPWUY,100.764,100.764,79.320,79.320,2.340,110
1,ZOSHIA,79.797,79.972,102.550,101.861,4.270,173
1,ZOYRIO,89.711,88.753,92.743,88.850,3.400,295
1,ZOYTOY,98.488,99.808,80.859,81.128,4.560,110
1,ZUFZIL,97.977,82.198,83.158,96.695,4.470,173
1,ZUGCEL,79.378,82.383,99.908,98.405,3.140,180
1,ZUKCIR,91.765,93.046,89.665,89.178,3.600,295
1,ZUPLAZ,94.005,87.570,95.450,83.730,3.620,173
1,ZURMUU,101.598,101.175,79.334,77.949,4.500,90
